position,task_id,system,verify_status,run_validity,terminal_status,failure_category,run_id,source,agent_seconds,claim_done_seen,e2e_seconds,evaluator_seconds,finished_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,model_request_limit,model_request_limit_exceeded,model_requests_completed,model_requests_failed,model_requests_started,non_stream_requests,normal_e2e_success,orchestration_seconds,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,run_directory,started_at,started_only_tool_calls,stream_requests,supplements_run_id,timeout,timeout_scope,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total,token_input,token_note,token_output,token_reliable,token_total,token_usage_missing_completed,token_usage_reported_completed,tool_calls,tool_failures
101,wandb-shortest-length,hermes,pass,valid,completed,none,m3-20260807T155211Z-101-wandb-shortest-length-hermes-a1,m3_latest_valid_run,308.1722847899655,False,447.116,6.565805296995677,2026-08-11T09:12:10.525849+00:00,0,0,,,,0,100,False,26,0,26,0,True,132.37790991303882,26,26,0,26,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/wandb-shortest-length/m3-20260807T155211Z-101-wandb-shortest-length-hermes-a1,2026-08-11T09:04:43.409849+00:00,0,26,,False,none,2175613,all_retained_completed_responses_reported,23847,True,2199460,2175613,all_completed_responses_reported,23847,True,2199460,0,26,36,0
102,woocommerce-customer-survey,astra,pass,valid,completed,none,m3-20260807T155211Z-102-woocommerce-customer-survey-astra-a1,m3_latest_valid_run,233.4784362060018,True,274.732965,12.569314260967076,2026-08-11T09:24:04.601116+00:00,14,14,16715,7937,24652,14,100,False,27,0,27,14,True,28.685214533031115,13,13,0,13,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-customer-survey/m3-20260807T155211Z-102-woocommerce-customer-survey-astra-a1,2026-08-11T09:19:29.868151+00:00,0,13,,False,none,540300,all_retained_completed_responses_reported,13124,True,553424,557015,all_completed_responses_reported,21061,True,578076,0,27,36,0
102,woocommerce-customer-survey,hermes,pass,valid,completed,none,m3-20260807T155211Z-102-woocommerce-customer-survey-hermes-a1,m3_latest_valid_run,160.12043988204096,True,275.321709,13.422313746996224,2026-08-11T09:18:02.022327+00:00,0,0,,,,0,100,False,15,0,15,0,True,101.77895537096282,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/woocommerce-customer-survey/m3-20260807T155211Z-102-woocommerce-customer-survey-hermes-a1,2026-08-11T09:13:26.700618+00:00,0,15,,False,none,906000,all_retained_completed_responses_reported,17737,True,923737,906000,all_completed_responses_reported,17737,True,923737,0,15,32,0
103,woocommerce-new-product,astra,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-103-woocommerce-new-product-astra-a1,m3_artifact_gate_v2_projection,2711.15286183008,False,2755.742853,20.4641706579132,2026-08-11T10:11:45.178642+00:00,62,62,333845,191524,525369,62,100,True,100,1,100,62,False,24.125820512007067,38,38,1,37,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-new-product/m3-20260807T155211Z-103-woocommerce-new-product-astra-a1,2026-08-11T09:25:49.435789+00:00,1,38,,False,none,4200445,partial_or_missing_retained_provider_usage,101542,False,4301987,4534290,partial_or_missing_provider_usage,293066,False,4827356,1,99,75,0
103,woocommerce-new-product,hermes,pass,valid,completed,none,m3-20260807T155211Z-103-woocommerce-new-product-hermes-a1,m3_artifact_gate_v2_projection,1213.3368472070433,True,1354.454579,6.5469505389919505,2026-08-11T10:35:53.662544+00:00,12,12,7443,2184,9627,12,100,False,74,0,75,12,True,134.5707812539647,62,63,0,62,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/woocommerce-new-product/m3-20260807T155211Z-103-woocommerce-new-product-hermes-a1,2026-08-11T10:13:19.207965+00:00,0,63,,False,none,8191094,all_retained_completed_responses_reported,50762,True,8241856,8198537,all_completed_responses_reported,52946,True,8251483,0,74,111,0
104,woocommerce-new-welcome,astra,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-104-woocommerce-new-welcome-astra-a1,m3_artifact_gate_v2_projection,3084.6942357840016,False,3154.905067,42.27639417198952,2026-08-11T11:45:35.325907+00:00,62,62,211382,152103,363485,62,100,True,100,0,100,62,False,27.934437044008973,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-new-welcome/m3-20260807T155211Z-104-woocommerce-new-welcome-astra-a1,2026-08-11T10:53:00.420840+00:00,1,38,,False,none,3848660,all_retained_completed_responses_reported,210764,True,4059424,4060042,all_completed_responses_reported,362867,True,4422909,0,100,81,1
104,woocommerce-new-welcome,hermes,pass,valid,completed,none,m3-20260807T155211Z-104-woocommerce-new-welcome-hermes-a1,m3_latest_valid_run,711.8620111709461,True,866.594906,32.50256701395847,2026-08-11T10:51:36.439348+00:00,0,0,,,,0,100,False,25,0,25,0,True,122.2303278150955,25,25,0,25,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/woocommerce-new-welcome/m3-20260807T155211Z-104-woocommerce-new-welcome-hermes-a1,2026-08-11T10:37:09.844442+00:00,0,25,,False,none,2646456,all_retained_completed_responses_reported,69046,True,2715502,2646456,all_completed_responses_reported,69046,True,2715502,0,25,45,0
105,woocommerce-product-recall,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-105-woocommerce-product-recall-astra-a1,m3_latest_valid_run,1443.3806276099058,False,1504.579137,22.197243097005412,2026-08-11T12:12:38.167284+00:00,53,53,123480,114917,238397,53,100,False,88,0,88,53,False,39.00126629308875,35,35,0,35,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-product-recall/m3-20260807T155211Z-105-woocommerce-product-recall-astra-a1,2026-08-11T11:47:33.588147+00:00,0,35,,False,none,2338578,all_retained_completed_responses_reported,55056,True,2393634,2462058,all_completed_responses_reported,169973,True,2632031,0,88,41,0
105,woocommerce-product-recall,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-105-woocommerce-product-recall-hermes-a1,m3_latest_valid_run,408.47913326497655,False,509.98319,21.218278098036535,2026-08-11T12:22:48.170640+00:00,0,0,,,,0,100,False,41,0,41,0,False,80.28577863698689,41,41,0,41,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/woocommerce-product-recall/m3-20260807T155211Z-105-woocommerce-product-recall-hermes-a1,2026-08-11T12:14:18.187450+00:00,0,41,,False,none,2584665,all_retained_completed_responses_reported,21192,True,2605857,2584665,all_completed_responses_reported,21192,True,2605857,0,41,53,0
106,woocommerce-update-cover,astra,pass,valid,completed,none,m3-20260807T155211Z-106-woocommerce-update-cover-astra-a1,m3_latest_valid_run,279.1247781269485,True,319.170735,10.693864992936142,2026-08-11T12:40:17.188745+00:00,15,15,16825,12986,29811,15,100,False,29,0,29,15,True,29.352091880115324,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/woocommerce-update-cover/m3-20260807T155211Z-106-woocommerce-update-cover-astra-a1,2026-08-11T12:34:58.018010+00:00,0,14,,False,none,600380,all_retained_completed_responses_reported,11018,True,611398,617205,all_completed_responses_reported,24004,True,641209,0,29,19,0
106,woocommerce-update-cover,hermes,pass,valid,completed,none,m3-20260807T155211Z-106-woocommerce-update-cover-hermes-a1,m3_latest_valid_run,130.81163183099125,False,211.585033,9.85393701295834,2026-08-11T12:30:10.346098+00:00,1,1,447,86,533,1,100,False,18,0,18,1,True,70.91946415605042,17,17,0,17,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/woocommerce-update-cover/m3-20260807T155211Z-106-woocommerce-update-cover-hermes-a1,2026-08-11T12:26:38.761065+00:00,0,17,,False,none,723688,all_retained_completed_responses_reported,11931,True,735619,724135,all_completed_responses_reported,12017,True,736152,0,18,20,0
107,yahoo-analysis,astra,pass,valid,completed,none,m3-20260807T155211Z-107-yahoo-analysis-astra-a1,m3_latest_valid_run,253.36502447503153,True,282.506515,8.3138773010578,2026-08-11T12:45:24.011524+00:00,11,11,13464,11782,25246,11,100,False,22,0,22,11,True,20.827613223910646,11,11,0,11,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/yahoo-analysis/m3-20260807T155211Z-107-yahoo-analysis-astra-a1,2026-08-11T12:40:41.505009+00:00,0,11,,False,none,304780,all_retained_completed_responses_reported,11041,True,315821,318244,all_completed_responses_reported,22823,True,341067,0,22,13,0
107,yahoo-analysis,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-107-yahoo-analysis-hermes-a1,m3_latest_valid_run,275.8498997420538,True,374.775707,9.12563466199208,2026-08-11T12:52:02.296677+00:00,0,0,,,,0,100,False,19,0,19,0,False,89.80017259595411,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/yahoo-analysis/m3-20260807T155211Z-107-yahoo-analysis-hermes-a1,2026-08-11T12:45:47.520970+00:00,0,19,,False,none,1481816,all_retained_completed_responses_reported,28680,True,1510496,1481816,all_completed_responses_reported,28680,True,1510496,0,19,21,0
108,youtube-repo,astra,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-108-youtube-repo-astra-a1,m3_latest_valid_run,2810.341916005942,False,2842.639811,7.813513113069348,2026-08-11T13:51:05.757584+00:00,62,62,245639,139299,384938,62,100,True,100,0,100,62,False,24.48438188098862,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/youtube-repo/m3-20260807T155211Z-108-youtube-repo-astra-a1,2026-08-11T13:03:43.117773+00:00,0,38,,False,none,3574863,all_retained_completed_responses_reported,133504,True,3708367,3820502,all_completed_responses_reported,272803,True,4093305,0,100,80,5
108,youtube-repo,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-108-youtube-repo-hermes-a1,m3_artifact_gate_v2_projection,498.85107955301646,True,648.663116,8.241028323071077,2026-08-11T13:03:17.893568+00:00,2,2,1077,499,1576,2,100,False,45,1,45,2,False,141.5710081239124,43,43,1,42,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/youtube-repo/m3-20260807T155211Z-108-youtube-repo-hermes-a1,2026-08-11T12:52:29.230452+00:00,0,43,,False,none,3091337,partial_or_missing_retained_provider_usage,30340,False,3121677,3092414,partial_or_missing_provider_usage,30839,False,3123253,1,44,47,0
