position,task_id,system,state,verify_status,run_validity,terminal_status,failure_category,run_id,source,agent_seconds,cache_read_tokens,claim_done_seen,e2e_seconds,evaluator_seconds,finished_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,model_request_limit,model_request_limit_exceeded,model_requests_completed,model_requests_failed,model_requests_started,non_stream_requests,normal_e2e_success,orchestration_seconds,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,run_directory,started_at,started_only_tool_calls,stream_requests,supplements_run_id,timeout,timeout_scope,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total,token_input,token_note,token_output,token_reliable,token_total,token_usage_missing_completed,token_usage_reported_completed,tool_calls,tool_failures
41,gdp-cr5-analysis,astra,,pass,valid,completed,none,posthoc-20260811T142408Z-041-gdp-cr5-analysis-astra-a1,posthoc_formal_supplement,432.18581598298624,,False,465.990482,13.124557711998932,2026-08-11T16:39:05.922232+00:00,13,13,17407,9485,26892,13,100,False,26,0,26,13,True,20.680108305014812,13,13,0,13,/home/vagrant/moi-benchmark/astra/results/toolathlon-posthoc-unavailable-infra-rerun-v1/runs/astra/gdp-cr5-analysis/posthoc-20260811T142408Z-041-gdp-cr5-analysis-astra-a1,2026-08-11T16:31:19.931750+00:00,0,13,m3-20260807T155211Z-41-gdp-cr5-analysis-astra-a1,False,none,494214,all_retained_completed_responses_reported,27621,True,521835,511621,all_completed_responses_reported,37106,True,548727,0,26,13,0
41,gdp-cr5-analysis,hermes,,pass,valid,completed,none,posthoc-20260811T142408Z-041-gdp-cr5-analysis-hermes-a1,posthoc_formal_supplement,560.3302894579247,,False,715.343734,13.274658130016178,2026-08-11T16:51:41.006668+00:00,1,1,501,35,536,1,100,False,33,1,33,1,True,141.7387864120592,32,32,1,31,/home/vagrant/moi-benchmark/astra/results/toolathlon-posthoc-unavailable-infra-rerun-v1/runs/hermes/gdp-cr5-analysis/posthoc-20260811T142408Z-041-gdp-cr5-analysis-hermes-a1,2026-08-11T16:39:45.662934+00:00,0,32,m3-20260807T155211Z-41-gdp-cr5-analysis-hermes-a1,False,none,2513234,partial_or_missing_retained_provider_usage,28860,False,2542094,2513735,partial_or_missing_provider_usage,28895,False,2542630,1,32,34,0
41,gdp-cr5-analysis,pi,complete,pass,valid,completed,none,20260812T105634Z-041-gdp-cr5-analysis-pi-a1,pi_base_108_v1,793.9975696470356,3434368,False,862.190415,17.32794661493972,2026-08-12T17:31:03.290953+00:00,0,0,,,,0,100,False,14,0,14,0,True,50.86489873802475,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/gdp-cr5-analysis/20260812T105634Z-041-gdp-cr5-analysis-pi-a1,2026-08-12T17:16:41.100538+00:00,0,14,,False,none,3840307,all_retained_completed_responses_reported,28546,True,3868853,3840307,all_completed_responses_reported,28546,True,3868853,0,14,14,0
42,git-milestone,astra,,pass,valid,completed,none,m3-20260807T155211Z-42-git-milestone-astra-a1,m3_latest_valid_run,107.4126952420338,,True,151.174687,10.44644181302283,2026-08-09T10:47:26.655341+00:00,8,8,10967,6782,17749,8,100,False,15,0,15,8,True,33.31554994494337,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/git-milestone/m3-20260807T155211Z-42-git-milestone-astra-a1,2026-08-09T10:44:55.480654+00:00,0,7,,False,none,150311,all_retained_completed_responses_reported,3799,True,154110,161278,all_completed_responses_reported,10581,True,171859,0,15,9,0
42,git-milestone,hermes,,pass,valid,completed,none,m3-20260807T155211Z-42-git-milestone-hermes-a2,m3_latest_valid_run,45.88966128998436,,False,79.275282,10.753733788034879,2026-08-09T10:44:28.911657+00:00,0,0,,,,0,100,False,6,0,6,0,True,22.631886921980765,6,6,0,6,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/git-milestone/m3-20260807T155211Z-42-git-milestone-hermes-a2,2026-08-09T10:43:09.636375+00:00,0,6,,False,none,144473,all_retained_completed_responses_reported,2312,True,146785,144473,all_completed_responses_reported,2312,True,146785,0,6,9,0
42,git-milestone,pi,complete,pass,valid,completed,none,20260812T105634Z-042-git-milestone-pi-a1,pi_base_108_v1,63.39035560807679,55552,False,95.273196,10.595770374988206,2026-08-12T17:34:06.770583+00:00,0,0,,,,0,100,False,8,0,8,0,True,21.287070016935004,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/git-milestone/20260812T105634Z-042-git-milestone-pi-a1,2026-08-12T17:32:31.497387+00:00,0,8,,False,none,64019,all_retained_completed_responses_reported,3802,True,67821,64019,all_completed_responses_reported,3802,True,67821,0,8,11,1
43,git-repo,astra,,pass,valid,completed,none,m3-20260807T155211Z-43-git-repo-astra-a1,m3_latest_valid_run,252.14708491199417,,False,279.567806,6.907250614953227,2026-08-09T10:52:30.632715+00:00,9,9,10674,14933,25607,9,100,False,18,0,18,9,True,20.51347047305262,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/git-repo/m3-20260807T155211Z-43-git-repo-astra-a1,2026-08-09T10:47:51.064909+00:00,0,9,,False,none,388250,all_retained_completed_responses_reported,5342,True,393592,398924,all_completed_responses_reported,20275,True,419199,0,18,14,0
43,git-repo,hermes,,pass,valid,completed,none,m3-20260807T155211Z-43-git-repo-hermes-a1,m3_latest_valid_run,73.11095586401643,,False,102.630417,6.539785294036847,2026-08-09T10:54:37.577526+00:00,0,0,,,,0,100,False,9,0,9,0,True,22.979675841946715,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/git-repo/m3-20260807T155211Z-43-git-repo-hermes-a1,2026-08-09T10:52:54.947109+00:00,0,9,,False,none,377404,all_retained_completed_responses_reported,2930,True,380334,377404,all_completed_responses_reported,2930,True,380334,0,9,13,0
43,git-repo,pi,complete,pass,valid,completed,none,20260812T105634Z-043-git-repo-pi-a1,pi_base_108_v1,76.15317026304547,238336,False,104.162321,6.994658565032296,2026-08-12T17:36:16.546459+00:00,0,0,,,,0,100,False,9,0,9,0,True,21.014492171922242,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/git-repo/20260812T105634Z-043-git-repo-pi-a1,2026-08-12T17:34:32.384138+00:00,0,9,,False,none,273197,all_retained_completed_responses_reported,2742,True,275939,273197,all_completed_responses_reported,2742,True,275939,0,9,13,2
44,hk-top-conf,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-44-hk-top-conf-astra-a1,m3_artifact_gate_v2_projection,4466.457411851035,,False,4501.779458,7.339912794996053,2026-08-09T12:38:54.458473+00:00,62,62,202514,150480,352994,62,100,True,100,0,100,62,False,27.982133353968493,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/hk-top-conf/m3-20260807T155211Z-44-hk-top-conf-astra-a1,2026-08-09T11:23:52.679015+00:00,1,38,,False,none,4027285,all_retained_completed_responses_reported,263837,True,4291122,4229799,all_completed_responses_reported,414317,True,4644116,0,100,64,0
44,hk-top-conf,hermes,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-44-hk-top-conf-hermes-a1,m3_latest_valid_run,1668.5094576289994,,False,1704.651954,8.479405755992047,2026-08-09T11:23:25.176164+00:00,35,35,20263,4673,24936,35,100,True,100,0,100,35,False,27.663090615008514,65,65,0,65,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/hk-top-conf/m3-20260807T155211Z-44-hk-top-conf-hermes-a1,2026-08-09T10:55:00.524210+00:00,0,65,,False,none,5704024,all_retained_completed_responses_reported,70868,True,5774892,5724287,all_completed_responses_reported,75541,True,5799828,0,100,80,0
44,hk-top-conf,pi,complete,no_pass,valid,max_steps,model_request_budget,20260813T132510Z-044-hk-top-conf-pi-a1,pi_isolated_rerun_v1,3367.828384695,12228096,False,3398.008212,8.5335394620015,2026-08-13T15:40:19.102109+00:00,0,0,,,,0,100,True,100,0,100,0,False,21.646287842998845,100,100,0,100,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/hk-top-conf/20260813T132510Z-044-hk-top-conf-pi-a1,2026-08-13T14:43:41.093897+00:00,1,100,,False,none,12344579,all_retained_completed_responses_reported,147523,True,12492102,12344579,all_completed_responses_reported,147523,True,12492102,0,100,113,3
45,huggingface-upload,astra,,pass,valid,completed,none,m3-20260807T155211Z-45-huggingface-upload-astra-a1,m3_latest_valid_run,493.86028194701066,,False,535.555192,8.559644807013683,2026-08-09T13:23:58.356425+00:00,20,20,24708,23444,48152,20,100,False,39,0,39,20,True,33.13526524597569,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/huggingface-upload/m3-20260807T155211Z-45-huggingface-upload-astra-a1,2026-08-09T13:15:02.801233+00:00,0,19,,False,none,664758,all_retained_completed_responses_reported,25932,True,690690,689466,all_completed_responses_reported,49376,True,738842,0,39,31,0
45,huggingface-upload,hermes,,pass,valid,completed,none,m3-20260807T155211Z-45-huggingface-upload-hermes-a1,m3_artifact_gate_v2_projection,577.726925896015,,False,727.324512,7.005687092023436,2026-08-09T13:36:35.118234+00:00,0,0,,,,0,100,False,50,1,50,0,True,142.59189901196157,50,50,1,49,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/huggingface-upload/m3-20260807T155211Z-45-huggingface-upload-hermes-a1,2026-08-09T13:24:27.793722+00:00,0,50,,False,none,2835364,partial_or_missing_retained_provider_usage,44850,False,2880214,2835364,partial_or_missing_provider_usage,44850,False,2880214,1,49,54,0
45,huggingface-upload,pi,complete,pass,valid,completed,none,20260813T132510Z-045-huggingface-upload-pi-a1,pi_isolated_rerun_v1,450.1899003460021,1395200,False,481.893678,10.360606119000295,2026-08-13T15:48:54.636760+00:00,0,0,,,,0,100,False,44,0,44,0,True,21.343171534997623,44,44,0,44,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/huggingface-upload/20260813T132510Z-045-huggingface-upload-pi-a1,2026-08-13T15:40:52.743082+00:00,0,44,,False,none,1426534,all_retained_completed_responses_reported,22414,True,1448948,1426534,all_completed_responses_reported,22414,True,1448948,0,44,57,4
46,identify-all-songs,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-46-identify-all-songs-astra-a1,m3_latest_valid_run,1076.3667773070047,,False,1114.676379,7.647182182001416,2026-08-09T13:59:57.877578+00:00,32,32,65314,60470,125784,32,100,False,58,0,58,32,False,30.662419510993914,26,26,0,26,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/identify-all-songs/m3-20260807T155211Z-46-identify-all-songs-astra-a1,2026-08-09T13:41:23.201199+00:00,0,26,,False,none,1211029,all_retained_completed_responses_reported,42756,True,1253785,1276343,all_completed_responses_reported,103226,True,1379569,0,58,35,0
46,identify-all-songs,hermes,,pass,valid,completed,none,m3-20260807T155211Z-46-identify-all-songs-hermes-a1,m3_latest_valid_run,145.44494127499638,,False,237.727746,8.070703200006392,2026-08-09T13:40:57.829240+00:00,1,1,422,120,542,1,100,False,19,1,19,1,True,84.21210152499722,18,18,1,17,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/identify-all-songs/m3-20260807T155211Z-46-identify-all-songs-hermes-a1,2026-08-09T13:37:00.101494+00:00,0,18,,False,none,593409,partial_or_missing_retained_provider_usage,12466,False,605875,593831,partial_or_missing_provider_usage,12586,False,606417,1,18,17,0
46,identify-all-songs,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260812T105634Z-046-identify-all-songs-pi-a1,pi_base_108_v1,136.72409315407276,141440,False,175.5704,7.373088221997023,2026-08-12T18:50:42.248318+00:00,0,0,,,,0,100,False,9,0,9,0,False,31.473218623930222,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/identify-all-songs/20260812T105634Z-046-identify-all-songs-pi-a1,2026-08-12T18:47:46.677918+00:00,0,9,,False,none,160046,all_retained_completed_responses_reported,12229,True,172275,160046,all_completed_responses_reported,12229,True,172275,0,9,12,0
47,imagenet,astra,,pass,valid,completed,none,m3-20260807T155211Z-47-imagenet-astra-a1,m3_latest_valid_run,175.6370162180392,,True,203.464685,7.013161210052203,2026-08-09T14:03:51.466912+00:00,11,11,14201,8610,22811,11,100,False,22,0,22,11,True,20.814507571908592,11,11,0,11,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/imagenet/m3-20260807T155211Z-47-imagenet-astra-a1,2026-08-09T14:00:28.002227+00:00,0,11,,False,none,354635,all_retained_completed_responses_reported,5337,True,359972,368836,all_completed_responses_reported,13947,True,382783,0,22,16,0
47,imagenet,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-47-imagenet-hermes-a1,m3_latest_valid_run,90.38231384201208,,False,120.117128,6.678260381973814,2026-08-09T14:06:17.364292+00:00,0,0,,,,0,100,False,9,0,9,0,False,23.0565537760141,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/imagenet/m3-20260807T155211Z-47-imagenet-hermes-a1,2026-08-09T14:04:17.247164+00:00,0,9,,False,none,394074,all_retained_completed_responses_reported,4804,True,398878,394074,all_completed_responses_reported,4804,True,398878,0,9,14,0
47,imagenet,pi,complete,pass,valid,completed,none,20260812T105634Z-047-imagenet-pi-a1,pi_base_108_v1,58.411519060027786,96896,False,86.185118,6.810082284966484,2026-08-12T18:52:39.416875+00:00,0,0,,,,0,100,False,9,0,9,0,True,20.963516655005733,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/imagenet/20260812T105634Z-047-imagenet-pi-a1,2026-08-12T18:51:13.231757+00:00,0,9,,False,none,113088,all_retained_completed_responses_reported,3098,True,116186,113088,all_completed_responses_reported,3098,True,116186,0,9,14,0
48,inter-final-performance-analysis,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-48-inter-final-performance-analysis-astra-a1,m3_latest_valid_run,2373.53532129596,,False,2414.249682,18.288802605005912,2026-08-09T15:07:07.998451+00:00,62,62,236878,159602,396480,62,100,True,100,0,100,62,False,22.425558099034333,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/inter-final-performance-analysis/m3-20260807T155211Z-48-inter-final-performance-analysis-astra-a1,2026-08-09T14:26:53.748769+00:00,0,38,,False,none,3231715,all_retained_completed_responses_reported,54149,True,3285864,3468593,all_completed_responses_reported,213751,True,3682344,0,100,51,0
48,inter-final-performance-analysis,hermes,,pass,valid,completed,none,m3-20260807T155211Z-48-inter-final-performance-analysis-hermes-a1,m3_artifact_gate_v2_projection,1001.4207367339986,,False,1160.038543,17.51665527402656,2026-08-09T14:26:15.120494+00:00,0,0,,,,0,100,False,61,1,61,0,True,141.1011509919747,61,61,1,60,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/inter-final-performance-analysis/m3-20260807T155211Z-48-inter-final-performance-analysis-hermes-a1,2026-08-09T14:06:55.081951+00:00,0,61,,False,none,7980688,partial_or_missing_retained_provider_usage,43450,False,8024138,7980688,partial_or_missing_provider_usage,43450,False,8024138,1,60,73,0
48,inter-final-performance-analysis,pi,complete,pass,valid,completed,none,20260812T105634Z-048-inter-final-performance-analysis-pi-a1,pi_base_108_v1,387.3403757320484,2128256,False,435.963904,19.154829228064045,2026-08-12T19:00:35.055715+00:00,0,0,,,,0,100,False,18,0,18,0,True,29.468699039887554,18,18,0,18,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/inter-final-performance-analysis/20260812T105634Z-048-inter-final-performance-analysis-pi-a1,2026-08-12T18:53:19.091811+00:00,0,18,,False,none,2366807,all_retained_completed_responses_reported,20392,True,2387199,2366807,all_completed_responses_reported,20392,True,2387199,0,18,26,7
49,interview-report,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-49-interview-report-astra-a1,m3_artifact_gate_v2_projection,2959.1604270729586,,False,2995.527449,9.002160561969504,2026-08-09T15:57:35.960445+00:00,61,61,167663,111020,278683,61,100,True,100,0,100,61,False,27.3648613650721,39,39,0,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/interview-report/m3-20260807T155211Z-49-interview-report-astra-a1,2026-08-09T15:07:40.432996+00:00,1,39,,False,none,3140164,all_retained_completed_responses_reported,227883,True,3368047,3307827,all_completed_responses_reported,338903,True,3646730,0,100,274,0
49,interview-report,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-49-interview-report-hermes-a1,m3_artifact_gate_v2_projection,1638.4206421700073,,False,1788.273147,7.560867158987094,2026-08-09T16:28:13.968815+00:00,4,4,2438,639,3077,4,100,False,59,0,60,4,False,142.29163767100567,55,56,0,55,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/interview-report/m3-20260807T155211Z-49-interview-report-hermes-a1,2026-08-09T15:58:25.695668+00:00,0,56,,False,none,5610095,all_retained_completed_responses_reported,78896,True,5688991,5612533,all_completed_responses_reported,79535,True,5692068,0,59,583,0
49,interview-report,pi,complete,pass,valid,completed,none,20260813T132510Z-049-interview-report-pi-a1,pi_isolated_rerun_v1,318.9762187359993,402944,False,350.632479,10.751405709997925,2026-08-13T15:55:12.698667+00:00,0,0,,,,0,100,False,12,0,12,0,True,20.90485455400278,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/interview-report/20260813T132510Z-049-interview-report-pi-a1,2026-08-13T15:49:22.066188+00:00,0,12,,False,none,425390,all_retained_completed_responses_reported,31054,True,456444,425390,all_completed_responses_reported,31054,True,456444,0,12,17,1
50,inventory-sync,astra,,pass,valid,completed,none,m3-20260807T155211Z-50-inventory-sync-astra-a1,m3_latest_valid_run,1124.1414365160163,,False,1164.722132,17.468684645951726,2026-08-09T19:57:41.918534+00:00,29,29,127828,70820,198648,29,100,False,50,0,50,29,True,23.11201083803212,21,21,0,21,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/inventory-sync/m3-20260807T155211Z-50-inventory-sync-astra-a1,2026-08-09T19:38:17.196402+00:00,0,21,,False,none,1542524,all_retained_completed_responses_reported,40451,True,1582975,1670352,all_completed_responses_reported,111271,True,1781623,0,50,87,0
50,inventory-sync,hermes,,pass,valid,completed,none,m3-20260807T155211Z-50-inventory-sync-hermes-a1,m3_artifact_gate_v2_projection,589.682455414033,,False,749.697338,18.594772771000862,2026-08-09T19:18:57.428798+00:00,5,5,2575,2330,4905,5,100,False,42,1,42,5,True,141.42010981496605,37,37,1,36,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/inventory-sync/m3-20260807T155211Z-50-inventory-sync-hermes-a1,2026-08-09T19:06:27.731460+00:00,0,37,,False,none,3311904,partial_or_missing_retained_provider_usage,25726,False,3337630,3314479,partial_or_missing_provider_usage,28056,False,3342535,1,41,88,0
50,inventory-sync,pi,complete,pass,valid,completed,none,20260812T105634Z-050-inventory-sync-pi-a1,pi_base_108_v1,310.9494815879734,1600256,False,360.057003,18.5922358520329,2026-08-12T21:09:53.149443+00:00,0,0,,,,0,100,False,18,0,18,0,True,30.515285559993686,18,18,0,18,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/inventory-sync/20260812T105634Z-050-inventory-sync-pi-a1,2026-08-12T21:03:53.092440+00:00,0,18,,False,none,1840797,all_retained_completed_responses_reported,19801,True,1860598,1840797,all_completed_responses_reported,19801,True,1860598,0,18,76,0
